"date";"portal";"title";"position";"link";"fontSize";"Nazwisko"
2015-04-13;http://www.dziennik.pl;Tylko Komorowski chciał przyjść do  20m2 Łukasza ?;2;http://wiadomosci.dziennik.pl/media/artykuly/487795,tylko-bronislaw-komorowski-chcial-przyjsc-do-20m2-lukasza-jakobiak-odpowiada.html;22;komorowski
2015-04-13;http://wyborcza.pl/0,0.html?piano_d=1;Będzie druga tura? Komorowski - 45, Duda - 28 [SONDAŻ];2;http://wyborcza.pl/1,75478,17748792,Bedzie_druga_tura__Komorowski___45__Duda___28__SONDAZ_.html;20;komorowski
2015-04-13;http://www.wp.pl;3 godz.Jest odpowiedz sztabu Komorowskiego ws. debaty w TVP;2;http://wiadomosci.wp.pl/kat,1342,title,Debata-prezydencka-w-TVP-5-maja-bez-udzialu-Komorowskiego,wid,17447362,wiadomosc.html;14;komorowski
2015-04-13;http://www.wprost.pl/;Najnowszy sondaż: Rośnie poparcie dla Komorowskiego i Dudy;2;http://www.wprost.pl/ar/502317/Najnowszy-sondaz-Rosnie-poparcie-dla-Komorowskiego-i-Dudy/;12;komorowski
2015-04-13;http://www.wprost.pl/;Będzie debata prezydencka w TVP. Bez Komorowskiego;2;http://www.wprost.pl/ar/502308/Bedzie-debata-prezydencka-w-TVP-Bez-Komorowskiego/;12;komorowski
2015-04-13;http://www.tvn24.pl/;Tutaj na 100 mÄ<U+0099>Å¼czyzn przypada 120 kobiet . Komorowski: eldorado;1;http://fakty.tvn24.pl/ogladaj-online,60/dwa-nowe-spoty-komorowski-o-bezpieczenstwie-duda-o-oszustwie,532737.html;14;komorowski
2015-04-13;http://natemat.pl/;Kukiz trzeci. Znowu powieksza sie róznica miedzy Komorowskim a Duda;1;http://natemat.pl/139361,kukiz-czarnym-koniem-wyborow-jest-trzeci-znowu-powieksza-sie-roznica-miedzy-komorowskim-a-duda;24;komorowski
2015-04-13;http://natemat.pl/;W Lodzi wiecej kobiet niz mezczyzn . Komorowski zartuje:  Dla mezczyzn to eldorado;1;http://natemat.pl/139373,w-lodzi-wiecej-kobiet-niz-mezczyzn-komorowski-zartuje-dla-mezczyzn-to-eldorado-a-prawica-na-to-wiocha;24;komorowski
2015-04-13;http://natemat.pl/;Nowy spot Komorowskiego: z Naleczem, Obama i Hollandem;1;http://natemat.pl/139353,nowy-spot-komorowskiego-z-naleczem-obama-i-hollandem-w-srode-podsumuje-piec-lat-prezydentury;24;komorowski
2015-04-13;http://natemat.pl/;PiS przypomina niespelnione obietnice Bronislawa Komorowskiego;1;http://natemat.pl/139357,obiecal-i-oszukal-pis-przypomina-niespelnione-obietnice-bronislawa-komorowskiego-podatki-doplaty-i-wiek-emerytalny;24;komorowski
2015-04-13;http://www.wp.pl;Za wyciekiem stenogramów z Tu-154 stoi sztab Komorowskiego . Kamiński: słowa Gowina to oszczerstwo;1;/kat,140394,title,Za-wyciekiem-stenogramow-z-Tu-154-stoi-sztab-Komorowskiego-Kaminski-slowa-Gowina-to-oszczerstwo,wid,17445568,wiadomosc.html;18;komorowski
2015-04-13;http://www.dziennik.pl;SLD apeluje do Komorowskiego w sprawie zbrodni wołyńskiej;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487689,sld-apeluje-do-prezydenta-komorowskiego-w-sprawie-zbrodni-wolynskiej.html;12;komorowski
2015-04-13;http://www.dziennik.pl;Prezydent Bronisław Komorowski podpisał konwencję antyprzemocową;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487783,prezydent-bronislaw-komorowski-podpisal-konwencje-antyprzemocowa.html;12;komorowski
2015-04-13;http://www.wp.pl;PiS rozlicza Bronisława Komorowskiego z obietnic i prezydentury;1;/kat,140394,title,PiS-rozlicza-Bronislawa-Komorowskiego-z-obietnic-i-prezydentury,wid,17446933,wiadomosc.html;18;komorowski
2015-04-13;http://natemat.pl/;Komorowski wesprze budowe pomnika;1;http://natemat.pl/119743,bronislaw-komorowski-wesprze-budowe-pomnika-upamietniajacego-ofiary-katastrofy-smolenskiej-to-odpowiedz-na-apel-rodzin;24;komorowski
2015-04-13;http://natemat.pl/;Polityczna burza wokól  20m2 . Czemu w programie Jakóbiaka pojawil sie tylko Komorowski?;1;http://natemat.pl/139483,polityczna-burza-wokol-programu-20m2-lukasz-jakobiak-odpowiada-krytykom;24;komorowski
2015-04-13;http://www.wp.pl;Debata prezydencka w TVP - 5 maja, bez udziału Komorowskiego;1;/kat,140394,title,Debata-prezydencka-w-TVP-5-maja-bez-udzialu-Komorowskiego,wid,17447362,wiadomosc.html;18;komorowski
2015-04-13;http://natemat.pl/;Podsiadlo przed Komorowskim i Duda!;1;http://aszdziennik.pl/114689,duda-i-komorowski-do-domu-blad-sondazowni-ujawnil-prawdziwe-preferencje-polityczne-polakow;24;komorowski
2015-04-13;http://www.wp.pl;Majatkowy pojedynek kandydat�w na prezydenta. Duda i Komorowski bez szans;4;http://www.money.pl/gospodarka/raporty/artykul/wybory-prezydenckie-2015-majatkowy-ranking,183,0,1758647.html;30;duda
2015-04-13;http://www.tvn24.pl/;Komorowski i Duda w II turze. Korwin-Mikke i Kukiz najlepsi   z przegranych. Najnowszy sondaz dla  Faktów  TVN;4;http://fakty.tvn24.pl/fakty-ekstra,52/najnowszy-sondaz-prezydencki-dla-faktow-tvn-komorowski-zyskuje-duda-tez,533046.html;46;duda
2015-04-13;http://www.newsweek.pl/;Obiecal i oszukal : Duda rozlicza Komorowskiego [WIDEO];3;http://polska.newsweek.pl/obiecal-i-oszukal-nowy-spot-wyborczy-dudy-uderza-w-komorowskiego,artykuly,360926,1.html;21;duda
2015-04-13;http://wyborcza.pl/0,0.html?piano_d=1;SKOK promuje Andrzeja Dudę;3;http://wyborcza.pl/1,75968,17735378,SKOK_promuje_Andrzeja_Dude.html;19;duda
2015-04-13;http://wyborcza.pl/0,0.html?piano_d=1;Zwiększa się przewaga prezydenta Komorowskiego nad Andrzejem Dudą;3;http://wyborcza.pl/1,75478,17742908,Zwieksza_sie_przewaga_prezydenta_Komorowskiego_nad.html;19;duda
2015-04-13;http://wyborcza.pl/0,0.html?piano_d=1;Kamiński: SKOK promujący Andrzeja Dudę może oznaczać złamanie ordynacji wyborczej;3;http://wyborcza.pl/1,75478,17744096,Kaminski__SKOK_promujacy_Andrzeja_Dude_moze_oznaczac.html;19;duda
2015-04-13;http://www.tvp.info/;Tylko u nas   „Lech Kaczynski mial poczatkowo mniejsze poparcie od Dudy, a wygral wybory”;2;http://www.tvp.info.pl/19630575/lech-kaczynski-mial-poczatkowo-mniejsze-poparcie-od-dudy-a-wygral-wybory;18;duda
2015-04-13;http://www.wp.pl;wazneBlad w spocie Dudy? Film zniknal na godzine;2;http://wiadomosci.wp.pl/kat,1025897,title,Nowy-spot-sztabu-Andrzeja-Dudy-pojawil-sie-w-sieci-i-zniknal-PiS-przystepuje-do-ofensywy,wid,17443370,wiadomosc.html;14;duda
2015-04-13;http://www.wprost.pl/;Czarnecki o szansach Dudy: Lech Kaczyński miał niższe poparcie i...;2;http://www.wprost.pl/ar/502237/Czarnecki-o-szansach-Dudy-Lech-Kaczynski-mial-nizsze-poparcie-i-wygral/;12;duda
2015-04-13;http://www.onet.pl/;Oto przyczyna sondazowego spadku A. Dudy?;2;http://wiadomosci.onet.pl/kraj/sondaz-andrzej-duda-stracil-za-sprawa-rocznicy-tragedii-smolenskiej/jkfv68;12;duda
2015-04-13;http://natemat.pl/;Kosciól „lagiewnicki” za Andrzejem Duda?;2;http://natemat.pl/139375,kosciol-lagiewnicki-za-andrzejem-duda-kandydat-zabiega-o-wsparcie-liberalnego-do-tej-pory-ks-dziwisza;24;duda
2015-04-13;http://www.onet.pl/;Marta Kaczynska do Andrzeja Dudy: nie pomoge ci;2;http://www.fakt.pl/polityka/marta-kaczynska-nie-wesprze-andrzeja-dudy,artykuly,537826.html;12;duda
2015-04-13;http://www.newsweek.pl/;Obiecal i oszukal : Duda rozlicza Komorowskiego [WIDEO];2;http://polska.newsweek.pl/obiecal-i-oszukal-nowy-spot-wyborczy-dudy-uderza-w-komorowskiego,artykuly,360926,1.html;21;duda
2015-04-13;http://wyborcza.pl/0,0.html?piano_d=1;Kamiński: SKOK promujący Andrzeja Dudę może oznaczać złamanie ordynacji wyborczej;2;http://wyborcza.pl/1,75478,17744096,Kaminski__SKOK_promujacy_Andrzeja_Dude_moze_oznaczac.html;20;duda
2015-04-13;http://www.wp.pl;2 godz.PO pyta o finansowanie kampanii wyborczej Dudy;2;http://wiadomosci.wp.pl/kat,1342,title,Politycy-PO-czy-SKOK-Stefczyka-finansuje-kampanie-wyborcza-Andrzeja-Dudy,wid,17446229,wiadomosc.html;14;duda
2015-04-13;http://www.onet.pl/;Zamieszanie wokól Andrzeja Dudy, PiS ripostuje;2;http://wiadomosci.onet.pl/kraj/skok-stefczyka-nie-finansuje-kampanii-andrzeja-dudy-pis-odpowiada-na-pytania-po/64km6n;12;duda
2015-04-13;http://wyborcza.pl/0,0.html?piano_d=1;Będzie druga tura? Komorowski - 45, Duda - 28 [SONDAŻ];2;http://wyborcza.pl/1,75478,17748792,Bedzie_druga_tura__Komorowski___45__Duda___28__SONDAZ_.html;20;duda
2015-04-13;http://www.wprost.pl/;Najnowszy sondaż: Rośnie poparcie dla Komorowskiego i Dudy;2;http://www.wprost.pl/ar/502317/Najnowszy-sondaz-Rosnie-poparcie-dla-Komorowskiego-i-Dudy/;12;duda
2015-04-13;http://www.onet.pl/;Zamieszanie wokól Andrzeja Dudy;2;http://wiadomosci.onet.pl/tylko-w-onecie/najwazniejsze-informacje-dnia-13-kwietnia-2015-r/2e40lc;12;duda
2015-04-13;http://natemat.pl/;Kukiz trzeci. Znowu powieksza sie róznica miedzy Komorowskim a Duda;1;http://natemat.pl/139361,kukiz-czarnym-koniem-wyborow-jest-trzeci-znowu-powieksza-sie-roznica-miedzy-komorowskim-a-duda;24;duda
2015-04-13;http://natemat.pl/;Kosciól „lagiewnicki” za Andrzejem Duda?;1;http://natemat.pl/139375,kosciol-lagiewnicki-za-andrzejem-duda-kandydat-zabiega-o-wsparcie-liberalnego-do-tej-pory-ks-dziwisza;24;duda
2015-04-13;http://www.wp.pl;Politycy PO: czy SKOK Stefczyka finansuje kampanię wyborczą Andrzeja Dudy?;1;/kat,140394,title,Politycy-PO-czy-SKOK-Stefczyka-finansuje-kampanie-wyborcza-Andrzeja-Dudy,wid,17446229,wiadomosc.html;18;duda
2015-04-13;http://natemat.pl/;Podsiadlo przed Komorowskim i Duda!;1;http://aszdziennik.pl/114689,duda-i-komorowski-do-domu-blad-sondazowni-ujawnil-prawdziwe-preferencje-polityczne-polakow;24;duda
2015-04-13;http://www.newsweek.pl/;Pierwszy spot w kampanii Magdaleny Ogórek;3;http://polska.newsweek.pl/spot-wyborczy-magdaleny-ogorek-sld,artykuly,360976,1.html;21;ogorek
2015-04-13;http://natemat.pl/;Magdalena Ogórek;3;http://magdalenaogorek.natemat.pl/;24;ogorek
2015-04-13;http://www.onet.pl/;Pierwszy spot wyborczy Magdaleny Ogórek;2;http://wiadomosci.onet.pl/kraj/magdalena-ogorek-w-swym-pierwszym-spocie-mowi-o-zmianie-prawa/6bx2fg;12;ogorek
2015-04-13;http://www.newsweek.pl/;Pierwszy spot w kampanii Magdaleny Ogórek;2;http://polska.newsweek.pl/spot-wyborczy-magdaleny-ogorek-sld,artykuly,360976,1.html;21;ogorek
2015-04-13;http://natemat.pl/;Magdalena Ogórek;1;http://magdalenaogorek.natemat.pl/;24;ogorek
2015-04-13;http://www.tvn24.pl/;Komorowski i Duda w II turze. Korwin-Mikke i Kukiz najlepsi   z przegranych. Najnowszy sondaz dla  Faktów  TVN;4;http://fakty.tvn24.pl/fakty-ekstra,52/najnowszy-sondaz-prezydencki-dla-faktow-tvn-komorowski-zyskuje-duda-tez,533046.html;46;korwin
2015-04-13;http://www.wp.pl;wazneKorwin-Mikke: Polska rzadza komunisci;2;http://wiadomosci.wp.pl/kat,1019395,title,Janusz-Korwin-Mikke-Polska-rzadza-komunisci,wid,17443881,wiadomosc.html;14;korwin
2015-04-13;http://www.onet.pl/;Janusz Korwin-Mikke: PiS jest partia rosyjska;2;http://wiadomosci.onet.pl/kraj/korwin-mikke-pis-jest-partia-rosyjska/c8xwp4;12;korwin
2015-04-13;http://www.wprost.pl/;Wybory prezydenckie w internecie. Korwin-Mikke  królem  Facebooka;2;http://www.wprost.pl/ar/502294/Wybory-prezydenckie-w-internecie-Korwin-Mikke-krolem-Facebooka/;12;korwin
2015-04-13;http://www.tvn24.pl/;Komorowski i Duda w II turze. Korwin-Mikke i Kukiz najlepsi   z przegranych. Najnowszy sondaz dla  Faktów  TVN;4;http://fakty.tvn24.pl/fakty-ekstra,52/najnowszy-sondaz-prezydencki-dla-faktow-tvn-komorowski-zyskuje-duda-tez,533046.html;46;kukiz
2015-04-13;http://www.dziennik.pl;NOWY SONDAŻ gwarantuje drugą turę. A najwięcej zyskał Kukiz;3;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/487669,sondaz-tns-komorowski-przed-duda-bedzie-druga-tura-wyborow.html;28;kukiz
2015-04-13;http://wyborcza.pl/0,0.html?piano_d=1;Komorowski zwiększa przewagę nad Dudą, Kukiz wyparł z podium Ogórek [NOWY SONDAŻ];3;http://wyborcza.pl/1,75478,17740395,Sondaz__Komorowski_zwieksza_przewage__Kukiz_trzeci.html;19;kukiz
2015-04-13;http://www.tvp.info/;Tylko u nas                     PiS liczy na glosy Kukiza? „Nie wyobrazam sobie, by glosowali na Komorowskiego”;3;http://www.tvp.info/19635611/pis-liczy-na-glosy-wyborcow-kukiza-nie-wyobrazam-sobie-by-glosowali-na-komorowskiego;18;kukiz
2015-04-13;http://www.wp.pl;5 min.Pawel Kukiz w Londynie;2;http://wiadomosci.wp.pl/kat,1329,title,Pawel-Kukiz-w-Londynie,wid,17444518,wiadomosc.html;14;kukiz
2015-04-13;http://www.wprost.pl/;Nowy sondaż. Rośnie przewaga Komorowskiego, Kukiz na podium;2;http://www.wprost.pl/ar/502230/Nowy-sondaz-Rosnie-przewaga-Komorowskiego-Kukiz-na-podium/;12;kukiz
2015-04-13;http://www.onet.pl/;Apel Kukiza do Polaków w Wielkiej Brytanii;2;http://wiadomosci.onet.pl/kraj/pawel-kukiz-apeluje-do-polakow-w-wielkiej-brytanii/8jq2hw;12;kukiz
2015-04-13;http://www.wprost.pl/;Kukiz poleciał do Londynu.  Polityk ma być pracownikiem ludzi;2;http://www.wprost.pl/ar/502268/Kukiz-polecial-do-Londynu-Polityk-ma-byc-pracownikiem-ludzi/;12;kukiz
2015-04-13;http://natemat.pl/;Kukiz trzeci. Znowu powieksza sie róznica miedzy Komorowskim a Duda;1;http://natemat.pl/139361,kukiz-czarnym-koniem-wyborow-jest-trzeci-znowu-powieksza-sie-roznica-miedzy-komorowskim-a-duda;24;kukiz
2015-04-13;http://natemat.pl/;„Bo tutaj jest jak jest” na pelny regulator? Fani Kukiza maja plan obejscia ciszy wyborczej;1;http://natemat.pl/139385,szykuje-sie-awantura-fani-pawla-kukiza-maja-plan-na-obejscie-ciszy-wyborczej;24;kukiz
2015-04-13;http://natemat.pl/;Kukiz i jego bitwa o Anglie. Kandydat szuka poparcia wsród emigrantów;1;http://natemat.pl/139397,pawel-kukiz-i-jego-bitwa-o-anglie-kolejny-kandydat-szuka-poparcia-wsrod-emigrantow;24;kukiz
2015-04-13;http://www.wp.pl;Paweł Kukiz w Londynie;1;/kat,140394,title,Pawel-Kukiz-w-Londynie,wid,17444518,wiadomosc.html;18;kukiz
2015-04-13;http://www.wprost.pl/;Kandydaci w mediach społecznościowych. Na Twitterze rządzi Palikot;2;http://www.wprost.pl/ar/502290/Kandydaci-w-mediach-spolecznosciowych-Na-Twitterze-rzadzi-Palikot/;12;palikot
2015-04-13;http://www.wprost.pl/;Palikot pozwie Błaszczaka.  Nauczył się kłamać od Kaczyńskiego i...;2;http://www.wprost.pl/ar/502311/Palikot-pozwie-Blaszczaka-Nauczyl-sie-klamac-od-Kaczynskiego-i-Rydzyka/;12;palikot
2015-04-13;http://www.gazeta.pl;Tupet iście goebbelsowski . Palikot zapowiedział pozew przeciwko Błaszczakowi z PiS;2;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17748293,_Tupet_iscie_goebbelsowski___Palikot_zapowiedzial.html;20;palikot
2015-04-13;http://www.wprost.pl/;Kurski: Prezydent rechotał na Okęciu. Palikot: Kaczyński cynicznie wykorzystał katastrofę;2;http://www.wprost.pl/ar/502324/Kurski-Prezydent-rechotal-na-Okeciu-Palikot-Kaczynski-cynicznie-wykorzystal-katastrofe/;12;palikot
2015-04-13;http://natemat.pl/;Palikot na blogu o udziale zony w kampanii: Pomaga mi, bo wszyscy wieszcza kleske;1;http://januszpalikot.natemat.pl/139351,monika-moja-milosc;24;palikot
2015-04-13;http://www.dziennik.pl;Palikot mówi o  dziadowskiej stronie  państwa polskiego;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487636,palikot-o-smolensku-dziadowskiej-stronie-panstwa.html;12;palikot
2015-04-13;http://www.dziennik.pl;Palikot pozywa Błaszczaka.  Jak Goebbels potrafi świetnie kłamać;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487798,palikot-pozywa-blaszczaka-jak-goebbels-potrafi-swietnie-klamac.html;12;palikot
2015-04-14;http://www.tvn24.pl/;Komorowski i Duda w II turze. Korwin-Mikke i Kukiz najlepsi   z przegranych. Najnowszy sondaz dla  Faktów  TVN;4;http://fakty.tvn24.pl/fakty-ekstra,52/najnowszy-sondaz-prezydencki-dla-faktow-tvn-komorowski-zyskuje-duda-tez,533046.html;46;komorowski
2015-04-14;http://natemat.pl/;Prezydent Komorowski ratyfikowal konwencje.  Jestem po stronie slabszych;3;http://natemat.pl/139465,prezydent-ratyfikowal-konwencje-antyprzemocowa-jestem-po-stronie-slabszych;24;komorowski
2015-04-14;http://natemat.pl/;TVP zaprasza wszystkich kandydatów na debate. Bronislaw Komorowski odmówil udzialu;3;http://natemat.pl/139493,tvp-zaprasza-wszystkich-kandydatow-na-debate-prezydencka-bronislaw-komorowski-odmowil-udzialu;24;komorowski
2015-04-14;http://www.gazeta.pl;Debata 5 maja w TVP. Siedmiu potwierdziło, Komorowskiego nie będzie, a Ogórek stawia warunek;3;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17749359,Wybory_prezydenckie_2015__Debata_w_TVP___5_maja__Siedmiu.html;20;komorowski
2015-04-14;http://www.tvn24.pl/;Komorowski i Duda w II turze. Kukiz   i Korwin-Mikke najlepsi z przegranych;3;http://fakty.tvn24.pl/fakty-ekstra,52/najnowszy-sondaz-prezydencki-dla-faktow-tvn-komorowski-zyskuje-duda-tez,533046.html;38;komorowski
2015-04-14;http://www.tvn24.pl/;Mamy szansÄ<U+0099> na zwyciÄ<U+0099>stwo w I turze .   Sztab Komorowskiego zapowiada ofensywÄ<U+0099>;3;http://www.tvn24.pl/sztab-komorowskiego-zapowiada-ofensywe,533166,s.html;38;komorowski
2015-04-14;http://natemat.pl/;Bedzie druga tura? Rosnie poparcie dla Komorowskiego i Dudy;3;http://natemat.pl/139545,bedzie-ii-tura-rosnie-poparcie-i-dla-komorowskiego-i-dla-dudy-trzeci-pawel-kukiz;24;komorowski
2015-04-14;http://www.wprost.pl/;Duda o Komorowskim: Nie nazwę go notariuszem, bo obrażę notariuszy;3;http://www.wprost.pl/ar/502505/Duda-o-Komorowskim-Nie-nazwe-go-notariuszem-bo-obraze-notariuszy/;28;komorowski
2015-04-14;http://www.tvn24.pl/;Komorowski i Duda w II turze. Korwin-Mikke i Kukiz najlepsi z przegranych;3;/wiadomosci-z-kraju,3/komorowski-i-duda-w-ii-turze-korwin-mikke-i-kukiz-najlepsi-z-przegranych,533110.html;38;komorowski
2015-04-14;http://wyborcza.pl/0,0.html?piano_d=1;Katastrofa smoleńska. Komorowski krytykuje prokuraturę: Popełnia absolutnie kardynalne błędy;3;http://wyborcza.pl/1,75478,17749858,Katastrofa_smolenska__Komorowski_krytykuje_prokurature_.html;19;komorowski
2015-04-14;http://www.wp.pl;Majatkowy pojedynek kandydat�w na prezydenta. Duda i Komorowski bez szans;3;http://www.money.pl/gospodarka/raporty/artykul/wybory-prezydenckie-2015-majatkowy-ranking,183,0,1758647.html;21;komorowski
2015-04-14;http://www.tvp.info/;Nowe spoty kandydatów. Palikot podlicza ksiezy. Komorowski obiecuje mlodym dobry start;3;http://www.tvp.info/19653286/palikot-podlicza-ksiezy-komorowski-obiecuje-mlodym-dobry-start-nowe-spoty-kandydatow;18;komorowski
2015-04-14;http://www.tvn24.pl/;DoceniajÄ<U+0085> czy krytykujÄ<U+0085>? Prezydent Komorowski w oczach PolakÃ³w;3;http://fakty.tvn24.pl/fakty-ekstra,52/jak-polacy-oceniaja-prezydenture-bronislawa-komorowskiego,533377.html;38;komorowski
2015-04-14;http://www.wp.pl;3 godz.Jest odpowiedz sztabu Komorowskiego ws. debaty w TVP;2;http://wiadomosci.wp.pl/kat,1342,title,Debata-prezydencka-w-TVP-5-maja-bez-udzialu-Komorowskiego,wid,17447362,wiadomosc.html;14;komorowski
2015-04-14;http://www.wp.pl;waznePiS rozlicza Komorowskiego z obietnic;2;http://wiadomosci.wp.pl/kat,1342,title,PiS-rozlicza-Bronislawa-Komorowskiego-z-obietnic-i-prezydentury,wid,17446933,wiadomosc.html;14;komorowski
2015-04-14;http://www.wprost.pl/;Najnowszy sondaż: Rośnie poparcie dla Komorowskiego i Dudy;2;http://www.wprost.pl/ar/502317/Najnowszy-sondaz-Rosnie-poparcie-dla-Komorowskiego-i-Dudy/;12;komorowski
2015-04-14;http://www.wprost.pl/;Będzie debata prezydencka w TVP. Bez Komorowskiego;2;http://www.wprost.pl/ar/502308/Bedzie-debata-prezydencka-w-TVP-Bez-Komorowskiego/;12;komorowski
2015-04-14;http://www.newsweek.pl/;Rzecznik episkopatu krytykuje Komorowskiego. Za konwencje antyprzemocowa;2;http://polska.newsweek.pl/konwencja-antyprzemocowa-ratyfikowana-ks-kloch-episkopat,artykuly,360994,1.html;21;komorowski
2015-04-14;http://www.dziennik.pl;Tylko Komorowski chciał przyjść do  20m2 Łukasza ?;2;http://wiadomosci.dziennik.pl/media/artykuly/487795,tylko-bronislaw-komorowski-chcial-przyjsc-do-20m2-lukasza-jakobiak-odpowiada.html;22;komorowski
2015-04-14;http://wyborcza.pl/0,0.html?piano_d=1;Będzie druga tura? Komorowski - 45, Duda - 28 [SONDAŻ];2;http://wyborcza.pl/1,75478,17748792,Bedzie_druga_tura__Komorowski___45__Duda___28__SONDAZ_.html;20;komorowski
2015-04-14;http://www.wprost.pl/;Komorowski: Łatwo jest zachwiać ludzką pewnością tego, że sprawy są wyjaśnione;2;http://www.wprost.pl/ar/502456/Komorowski-Latwo-jest-zachwiac-ludzka-pewnoscia-tego-ze-sprawy-sa-wyjasnione/;12;komorowski
2015-04-14;http://www.wprost.pl/;Tyszkiewicz: Komorowski przedstawi raport ze swojej kadencji;2;http://www.wprost.pl/ar/502436/Tyszkiewicz-Komorowski-przedstawi-raport-ze-swojej-kadencji/;12;komorowski
2015-04-14;http://www.onet.pl/;Komorowski: to kardynalne bledy prokuratury;2;http://wiadomosci.onet.pl/kraj/prezydent-komorowski-krytykuje-prokurature-za-politke-informacyjna-ws-smolenska/k3f9q1;12;komorowski
2015-04-14;http://www.newsweek.pl/;Trend sie odwraca? Komorowski zyskuje poparcie;2;http://polska.newsweek.pl/sondaze-poparcia-w-wyborach-prezydenckich-2015-millward-brown,artykuly,360997,1.html;21;komorowski
2015-04-14;http://www.tvn24.pl/;Mamy szansÄ<U+0099> na zwyciÄ<U+0099>stwo w I turze .   Sztab Komorowskiego zapowiada ofensywÄ<U+0099>;2;http://www.tvn24.pl/mamy-szanse-na-zwyciestwo-w-i-turze-sztab-komorowskiego-zapowiada-ofensywe,533166,s.html;14;komorowski
2015-04-14;http://www.dziennik.pl;Prezydent Komorowski naraził się... niewidomym;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/487860,prezydent-komorowski-narazil-sie-niewidomym-wroca-ksiazeczki-go-glosowania.html;22;komorowski
2015-04-14;http://wyborcza.pl/0,0.html?piano_d=1;Katastrofa smoleńska. Komorowski krytykuje prokuraturę: Popełnia absolutnie kardynalne błędy widoczne gołym okiem;2;http://wyborcza.pl/1,75478,17749858,Katastrofa_smolenska__Komorowski_krytykuje_prokurature_.html;20;komorowski
