"id";"name";"likes";"picture";"date"
1522364481362800;"Marian Kowalski - Mój Prezydent";6708;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-04-27"
769615856461529;"Marian Kowalski Prezydentem Polski";914;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-04-27"
1596608107219296;"Marian Kowalski Na Prezydenta RP";48;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-28"
1522364481362800;"Marian Kowalski - Mój Prezydent";6737;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-04-28"
769615856461529;"Marian Kowalski Prezydentem Polski";915;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-04-28"
1596608107219296;"Marian Kowalski Na Prezydenta RP";48;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-29"
1522364481362800;"Marian Kowalski - Mój Prezydent";6762;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-04-29"
769615856461529;"Marian Kowalski Prezydentem Polski";915;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-04-29"
1596608107219296;"Marian Kowalski Na Prezydenta RP";51;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=94095cfdbcb74fade166515620e8d6d3&oe=55C393EA&__gda__=1440631105_445cd0c24ad124e738902134123a7d6c";"2015-05-02"
1522364481362800;"Marian Kowalski - Mój Prezydent";6880;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-05-02"
